1.500000000000000000e+01,3.000000000000000000e+00,3.000000000000000000e+00,5.016507766264866053e-01,4.983492233735133392e-01
1.600000000000000000e+01,3.000000000000000000e+00,2.000000000000000000e+00,5.073941801268766483e-01,4.926058198731233517e-01
1.100000000000000000e+01,3.000000000000000000e+00,3.000000000000000000e+00,5.196137574095545109e-01,4.803862425904455447e-01
6.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,5.246318460063453815e-01,4.753681539936546740e-01
1.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,5.032064452752643691e-01,4.967935547247356864e-01
2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,6.884714646796200599e-01,3.115285353203798846e-01
